index,task_time_frames,task_time_seconds,v_max,task_path,task_time
280,43,4.3,9.224250897952212,38.24186110313162,0.9641385700458426
281,46,4.6000000000000005,20.577759828564254,42.330380537627946,0.4471942871954895
282,46,4.6000000000000005,21.206267213294446,58.11737592153637,0.5957772779989872
283,42,4.2,16.268205210855,36.86525834418697,0.5395458410522685
284,44,4.4,24.859968925205003,57.159403511308334,0.5225579148703711
285,49,4.9,19.867287440916783,21.975678932584923,0.22573954539887897
286,35,3.5,21.63647622232345,44.32201572771604,0.5852816759503666
287,51,5.1000000000000005,21.025773898474824,75.44397958572313,0.7035620779097342
288,62,6.2,21.35751969289335,86.91578097851635,0.6563811974870039
289,43,4.3,21.1590842992543,43.522706479602256,0.4783552777270157
290,50,5.0,10.749490648223444,53.54893953376002,0.9963065467220065
291,52,5.2,24.07664539660316,76.1827549592046,0.608495475948406
292,44,4.4,9.224250897952212,39.326287237831544,0.9689450832302076
293,43,4.3,21.464845971479637,69.88828575412306,0.757195729792642
294,45,4.5,44.73070343704893,117.30373209821842,0.5827651706508932
295,46,4.6000000000000005,18.002412693928154,46.97647995711035,0.5672727553340737
296,47,4.7,17.936922174128718,63.158773461040454,0.7491829855841531
297,42,4.2,21.725032227144382,53.1948308240499,0.582988129916936
298,61,6.1000000000000005,56.19268124870515,100.71660930821778,0.29382686840743494
299,64,6.4,28.893398830516794,124.83558351183832,0.6750870687848342
300,47,4.7,21.63647622232345,61.33033971616097,0.6031022942998311
301,38,3.8000000000000003,27.242937529021656,59.47079463506286,0.574468487394878
302,45,4.5,7.344686773977711,18.334153378678668,0.5547215874212857
303,51,5.1000000000000005,9.015623255453486,25.604145070857392,0.5568578521836617
304,55,5.5,24.59377024163815,100.91651013346011,0.7460611450633635
305,62,6.2,27.101595969026896,112.33163162887074,0.6685217033763236
306,37,3.7,24.28789469603879,57.37247714857061,0.6384281181665379
307,48,4.800000000000001,19.867287440916783,21.516743203815267,0.2256299380304998
308,49,4.9,19.867287440916783,21.975678932584923,0.22573954539887897
309,44,4.4,22.777867614238122,61.282821737477434,0.6114669848436001
310,55,5.5,24.961059761046428,101.76660159587803,0.74127535645955
311,39,3.9000000000000004,6.084525633810069,39.05720374927071,1.0
312,32,3.2,23.138358021205732,37.63057116700889,0.5082276572483206
313,51,5.1000000000000005,9.015623255453486,25.604145070857392,0.5568578521836617
314,47,4.7,20.622791218633896,36.6461773344621,0.378079714073198
315,48,4.800000000000001,19.867287440916783,21.516743203815267,0.2256299380304998
316,38,3.8000000000000003,29.220922460727888,67.28158470804082,0.6059247516953812
317,62,6.2,19.082208210916228,41.61623272276059,0.3517567530054199
318,55,5.5,23.134774932279765,98.72589742919052,0.7758953014017878
319,51,5.1000000000000005,24.80479563291514,88.6682614069795,0.7009101734400548
320,40,4.0,24.570390613231606,67.78068996681027,0.6896582459123495
321,41,4.1000000000000005,24.58971818887348,63.41492659089833,0.6290049827846909
322,41,4.1000000000000005,25.319823630232435,76.48377107614319,0.736757829899749
323,45,4.5,8.505531418584287,34.02232516608305,0.8888941009675831
324,60,6.0,32.86621130021078,105.1091018344397,0.5330150006965036
325,51,5.1000000000000005,23.134774932279765,90.6663712777521,0.7684414441213195
326,53,5.300000000000001,31.588195807798265,29.984944298446393,0.17910287420364582
327,70,7.0,22.777700695838476,105.87797844179973,0.6640453175525796
328,33,3.3000000000000003,39.383805540165056,72.25245844054467,0.5559311517926733
329,42,4.2,7.880555706011469,33.47449332456702,1.0
330,52,5.2,22.353785601944164,77.78644932847448,0.6691901241938704
331,48,4.800000000000001,22.86557532499683,79.93953442171372,0.72834684605482
332,52,5.2,24.782947655310398,94.56164641785558,0.7337679220549523
333,36,3.6,27.68974151321229,31.85678928432627,0.3195807418538985
334,63,6.300000000000001,24.141387433601206,99.4613240465815,0.6539604153592172
335,43,4.3,21.1590842992543,43.522706479602256,0.4783552777270157
336,41,4.1000000000000005,21.115865910900133,61.93298237661394,0.7153675592301008
337,37,3.7,22.432600506517307,64.88120326748754,0.7816953873657959
338,54,5.4,19.193945011960558,64.13124599313042,0.6187449561824829
