index,ego_mean_speed,min_mean_speed,max_mean_speed,avg_delay
1,8.908544388875333,4.654700944711024,17.43515847315054,0.33283968392356134
2,6.8988232512379,2.652141977686251,5.640334351602964,1.0
3,6.6331760359825465,5.313187225882282,6.544439136658315,1.0
4,19.96066669514683,19.475252758459984,23.73387797797829,0.11398371814032325
5,19.130444587363208,19.38050601303181,23.087443080124647,0.0
6,15.912199125905799,15.402843829200329,20.924362136846373,0.09224913661884074
7,11.808889303889432,10.907394744024042,15.318819967504632,0.20435449184699428
8,6.920917223694972,6.923075757464508,9.538073768679668,0.0
9,7.962291115177375,2.708829221238045,15.364147423059103,0.41511890970733345
10,15.533956866768497,18.610543078849684,21.39179381763568,0.0
11,14.314805091637918,3.424606729461461,15.282248158278698,0.9184118467025294
12,18.706181019159875,19.291505024037434,24.761845973003698,0.0
13,19.663931782854775,19.350507444071237,22.681830558107436,0.09408404050119165
14,6.890283230984203,4.247959638141605,6.982258574220668,0.9663623673246362
15,19.653060089119407,20.471177028400305,27.45806010158853,0.0
16,16.741280957630437,4.253313917726835,20.856572426907714,0.7521395292977159
17,20.025974184259915,17.89920308266168,25.121078936630585,0.29449012204072067
18,15.965350122413865,3.8145334989305333,16.262631552607907,0.9761183251519921
19,14.839588626825961,11.759396697459351,18.847506398639368,0.43455759846011194
20,5.946155820926756,1.9943111040037067,11.806671470357154,0.40274149841397106
21,13.006456646820395,10.875522039595841,16.733755634809594,0.36375036477984635
22,16.329779602911188,10.905827005413187,20.6607217681031,0.5560236916387138
23,9.631247790564585,5.1423448670076,5.1423448670076,1.0
24,16.9694528772272,14.56814520027774,20.21588014826245,0.42518066075433014
25,9.231764650435771,2.514885968803242,8.668100481779591,1.0
26,11.67826114513608,10.596643844786655,13.013939337670648,0.4474493513653907
27,14.909202018330262,12.410521380429856,12.410521380429856,1.0
28,16.31414911451598,15.351942349840407,20.327690051659694,0.19337933157739529
29,17.64504612936251,23.742070080565,23.742070080565,0.0
30,15.913976027023578,5.941161812477528,17.899574389767984,0.8339580316441713
31,13.449525939277267,15.888251088172236,16.18965074226495,0.0
32,6.001614519591405,4.9120471205296194,12.864030278191024,0.13701832328606386
33,16.12689162812321,1.0889303741816434,17.930670332942466,0.8928983163713464
34,11.969014345023728,9.208061272755431,17.935605288017136,0.3163493724512035
35,19.94231671778571,10.766727165646964,22.292720682685335,0.7960779726775723
36,14.727633215087387,8.387874214887967,16.972012046817845,0.7385434768553945
37,18.06922564401071,17.4033965856861,21.27427254694061,0.17200991842394836
38,17.022789574671208,12.541884450418001,17.84210951452103,0.8454178964212572
39,14.858461370505827,15.609742334115479,22.700528427122613,0.0
40,14.70414562188636,15.373947813214585,22.69163820728382,0.0
41,9.513534897561753,7.407084575360264,12.58801178352436,0.4065778648428313
42,14.516050662746585,15.692987294250393,20.803379056479205,0.0
43,6.982404542070864,2.6558019974295086,11.182536416306599,0.5074161258104645
44,17.68261089391076,18.4993943237258,20.54750814026864,0.0
45,19.272705408983775,19.066858727168388,24.13388055881753,0.0406247868382267
46,27.783110920610483,27.73642759969001,30.116499852092076,0.01961424527064568
47,12.823322221271242,11.978614201107975,16.029949350629984,0.20850114566871344
48,6.2452570585876375,5.768154851705057,17.4623864699286,0.040798080836631896
49,10.747702226113022,4.7755505048507985,20.846024246751462,0.37162263024586445
50,12.99160534828923,7.036842285710514,16.41078517544189,0.6352463560559795
51,16.475059104958167,14.009418895251116,19.00098864523378,0.4939608846927591
52,9.14609181919913,5.226382173564524,5.226382173564524,1.0
53,19.592998627197804,17.801323953049856,21.516140145713713,0.48230506739100776
54,29.955456322263434,32.262272254157736,33.09278532063606,0.0
55,15.013314428132283,12.296101982447992,17.802346320176458,0.49347836365816705
56,20.176655672060228,20.716801319346047,26.22272743950038,0.0
57,5.784510246300658,4.238394500055642,7.513445224862972,0.47208909911951785
58,13.253917532868918,9.673483790464728,19.600064690910116,0.3606915390417604
59,7.089457520061496,8.845450596202703,8.845450596202703,0.0
60,18.694242863996546,17.798902022505548,20.290180765637253,0.3593900698424035
61,11.328889271467718,4.563127557371222,13.439609383163274,0.7622120843460167
62,6.931456927917035,2.8824467536553984,13.786306421085907,0.3713373335458364
63,12.44819263859707,9.788608950773463,13.652530644311392,0.688312004943456
64,4.669608547630471,4.65825282699138,9.502220174653944,0.002344301648641435
65,17.737738990596316,19.569126824905677,28.6852718362406,0.0
66,12.053555491255178,10.342381089806777,13.215361362871871,0.5956095200134466
67,5.85764747448469,5.126375636490743,17.131753472778236,0.060912021926007365
68,12.802686919367838,3.994058003506773,17.335931938690646,0.6602242652459651
69,17.774006984440412,17.38358946524583,20.37301961993001,0.1305993112375719
70,15.47025326549668,15.693603504827571,20.218156997145186,0.0
71,8.864077943141837,,,1.0
72,8.548636616211251,4.168355656143705,4.168355656143705,1.0
73,15.374616914157892,10.48022081014875,18.05023909034419,0.6465501036917947
74,15.242827507827057,16.1374770537382,18.1199056571993,0.0
75,3.505556822316457,5.11674988090847,11.971819757257379,0.0
