index,dataset,folder,scenario_idx,track_id,ego_id,timerange,comfortable_threshold,uncomfortable_threshold,linear_decay_slope,n_timesteps,a_l
484,waymo_train,waymo_500-799,119513,314;319,314,"range(4, 43)",0.4,1.8,0.5,39,0.8503910130372747
485,waymo_train,waymo_500-799,52425,645;651,645,"range(29, 68)",0.4,1.8,0.5,39,0.6054201151924453
486,waymo_train,waymo_500-799,79016,1430;1493,1430,"range(14, 59)",0.4,1.8,0.5,45,0.8512868285043768
487,waymo_train,waymo_500-799,109983,2249;2252,2249,"range(36, 88)",0.4,1.8,0.5,52,0.8433180420737474
488,waymo_train,waymo_500-799,128074,354;365,354,"range(21, 67)",0.4,1.8,0.5,46,0.7399034242995018
489,waymo_train,waymo_500-799,14665,1467;1628,1467,"range(3, 42)",0.4,1.8,0.5,39,0.7126712775127799
490,waymo_train,waymo_500-799,15513,663;669,663,"range(22, 78)",0.4,1.8,0.5,56,0.9563998012408723
491,waymo_train,waymo_500-799,15538,511;571,511,"range(0, 40)",0.4,1.8,0.5,40,0.6763952854595857
492,waymo_train,waymo_500-799,21338,405;460,405,"range(30, 70)",0.4,1.8,0.5,40,0.6176422675255008
493,waymo_train,waymo_500-799,27135,191;194,191,"range(27, 82)",0.4,1.8,0.5,55,0.49931831686502376
494,waymo_train,waymo_500-799,82573,1578;1579;1580,1578,"range(2, 41)",0.4,1.8,0.5,39,0.8213562846987514
495,waymo_train,waymo_500-799,86227,2735;2775,2735,"range(8, 60)",0.4,1.8,0.5,52,0.5900373264674275
496,waymo_train,waymo_500-799,86441,1285;1315,1285,"range(15, 54)",0.4,1.8,0.5,39,0.49762487534560024
497,waymo_train,waymo_500-799,33421,942;957,942,"range(0, 39)",0.4,1.8,0.5,39,0.7503124498731591
498,waymo_train,waymo_500-799,87109,183;226,183,"range(3, 61)",0.4,1.8,0.5,58,0.36702439909096174
499,waymo_train,waymo_500-799,35901,231;398,231,"range(11, 51)",0.4,1.8,0.5,40,0.5084686247986879
500,waymo_train,waymo_500-799,36814,1231;1235,1231,"range(3, 43)",0.4,1.8,0.5,40,0.9549379381264413
501,waymo_train,waymo_500-799,91640,512;513,512,"range(0, 42)",0.4,1.8,0.5,42,0.6578070516273679
502,waymo_train,waymo_500-799,37980,1025;1051,1025,"range(20, 64)",0.4,1.8,0.5,44,0.4963326041816815
503,waymo_train,waymo_500-799,92237,488;505,488,"range(16, 56)",0.4,1.8,0.5,40,0.6290287240518448
504,waymo_train,waymo_500-799,3864,3136;3146,3136,"range(40, 90)",0.4,1.8,0.5,50,0.8157197480951203
505,waymo_train,waymo_500-799,40698,1193;1216,1193,"range(16, 63)",0.4,1.8,0.5,47,0.7687337782139654
506,waymo_train,waymo_500-799,94869,661;702,661,"range(20, 62)",0.4,1.8,0.5,42,0.9094514374875798
507,waymo_train,waymo_500-799,42054,400;401,400,"range(57, 90)",0.4,1.8,0.5,33,0.44587575586606487
508,waymo_train,waymo_500-799,42785,400;401,400,"range(14, 51)",0.4,1.8,0.5,37,0.4618103224738712
509,waymo_train,waymo_500-799,43436,782;790,782,"range(0, 30)",0.4,1.8,0.5,30,0.9326977413665237
510,waymo_train,waymo_500-799,43842,964;979,964,"range(31, 87)",0.4,1.8,0.5,56,0.6585169419629858
511,waymo_train,waymo_500-799,99907,1016;977,1016,"range(36, 82)",0.4,1.8,0.5,46,0.7918826221243309
512,waymo_train,waymo_500-799,102163,1891;1897,1891,"range(23, 62)",0.4,1.8,0.5,39,0.8008773558972978
513,waymo_train,waymo_500-799,47897,658;671,658,"range(21, 70)",0.4,1.8,0.5,49,0.8304340818052937
514,waymo_train,waymo_500-799,105132,1417;1418,1417,"range(2, 44)",0.4,1.8,0.5,42,0.36854006037794107
515,waymo_train,waymo_500-799,107906,2;7,2,"range(0, 38)",0.4,1.8,0.5,38,0.6906573184672675
516,waymo_train,waymo_500-799,52891,231;398,231,"range(31, 71)",0.4,1.8,0.5,40,0.5123767311265122
517,waymo_train,waymo_500-799,109160,2305;2307,2305,"range(26, 72)",0.4,1.8,0.5,46,0.5647358484878958
518,waymo_train,waymo_500-799,114000,3099;3139,3099,"range(32, 71)",0.4,1.8,0.5,39,0.6402844638266164
519,waymo_train,waymo_500-799,117398,2;7,2,"range(14, 58)",0.4,1.8,0.5,44,0.640077061859114
520,waymo_train,waymo_500-799,117413,658;671,658,"range(1, 50)",0.4,1.8,0.5,49,0.8304340818052937
521,waymo_train,waymo_500-799,118254,541;578,541,"range(0, 54)",0.4,1.8,0.5,54,0.6369913508241744
522,waymo_train,waymo_500-799,62138,68;72,68,"range(10, 55)",0.4,1.8,0.5,45,0.6792184984352927
523,waymo_train,waymo_500-799,6226,934;970,934,"range(14, 61)",0.4,1.8,0.5,47,0.7225143327736715
524,waymo_train,waymo_500-799,119020,16;6,16,"range(30, 81)",0.4,1.8,0.5,51,0.47398646728426175
525,waymo_train,waymo_500-799,120512,534;536,534,"range(0, 35)",0.4,1.8,0.5,35,0.6306921803221351
526,waymo_train,waymo_500-799,121940,646;648,646,"range(67, 88)",0.4,1.8,0.5,21,0.4618700918685412
527,waymo_train,waymo_500-799,122050,320;321;332,320,"range(0, 36)",0.4,1.8,0.5,36,0.8528307786602175
528,waymo_train,waymo_500-799,123578,115;129;164,115,"range(0, 49)",0.4,1.8,0.5,49,0.8718229326955648
529,waymo_train,waymo_500-799,67331,458;480,458,"range(29, 71)",0.4,1.8,0.5,42,0.6667425115300586
530,waymo_train,waymo_500-799,125079,840;851,840,"range(0, 32)",0.4,1.8,0.5,32,0.8516599796813868
531,waymo_train,waymo_500-799,70370,1196;1199,1196,"range(47, 86)",0.4,1.8,0.5,39,0.22261550928901577
532,waymo_train,waymo_500-799,73379,1282;1283,1282,"range(11, 43)",0.4,1.8,0.5,32,0.7064257608339168
533,waymo_train,waymo_500-799,73918,613;655,613,"range(0, 39)",0.4,1.8,0.5,39,0.3877235142222129
534,waymo_train,waymo_500-799,74419,1758;1792,1758,"range(0, 45)",0.4,1.8,0.5,45,0.5622163028873951
535,waymo_train,waymo_500-799,7650,2276;2288,2276,"range(26, 68)",0.4,1.8,0.5,42,0.8508904729190293
536,waymo_train,waymo_500-799,7713,2281;2295,2281,"range(11, 53)",0.4,1.8,0.5,42,0.7638595035780508
537,waymo_train,waymo_500-799,77805,1669;1787;1803,1669,"range(16, 59)",0.4,1.8,0.5,43,0.5830344518341491
538,waymo_train,waymo_500-799,78018,1025;1051,1025,"range(40, 84)",0.4,1.8,0.5,44,0.48309693340280674
539,waymo_train,waymo_800-999,35634,1412;1425,1412,"range(10, 49)",0.4,1.8,0.5,39,0.8323360960838011
540,waymo_train,waymo_800-999,45540,794;801,794,"range(0, 41)",0.4,1.8,0.5,41,0.9236723975817228
541,waymo_train,waymo_800-999,45540,801;808,801,"range(11, 52)",0.4,1.8,0.5,41,0.8535958215853379
542,waymo_train,waymo_800-999,89821,1718;1722,1718,"range(0, 30)",0.4,1.8,0.5,30,0.7810596791354644
543,waymo_train,waymo_800-999,10904,1447;1448,1447,"range(20, 54)",0.4,1.8,0.5,34,0.5427987295088457
544,waymo_train,waymo_800-999,11567,779;789,779,"range(0, 45)",0.4,1.8,0.5,45,0.31122352016436194
545,waymo_train,waymo_800-999,2224,1314;1323,1314,"range(8, 48)",0.4,1.8,0.5,40,0.862712976895754
546,waymo_train,waymo_800-999,26168,491;512,491,"range(8, 49)",0.4,1.8,0.5,41,0.730022658608979
547,waymo_train,waymo_800-999,26301,2276;2288,2276,"range(6, 48)",0.4,1.8,0.5,42,0.8531384281037746
548,waymo_train,waymo_800-999,43498,304;317,304,"range(0, 30)",0.4,1.8,0.5,30,0.7142635717412074
549,waymo_train,waymo_800-999,4446,541;608,541,"range(25, 77)",0.4,1.8,0.5,52,0.7874705039527895
550,waymo_train,waymo_800-999,44786,3136;3146,3136,"range(0, 41)",0.4,1.8,0.5,41,0.6122681636479707
551,waymo_train,waymo_800-999,47705,1310;1313,1310,"range(0, 47)",0.4,1.8,0.5,47,0.6960596783783944
552,waymo_train,waymo_800-999,49564,526;543,526,"range(5, 52)",0.4,1.8,0.5,47,0.940422286496681
553,waymo_train,waymo_800-999,55015,258;280,258,"range(27, 74)",0.4,1.8,0.5,47,0.9077230786300018
554,waymo_train,waymo_800-999,56068,218;233,218,"range(0, 33)",0.4,1.8,0.5,33,0.5652783515856858
555,waymo_train,waymo_800-999,57920,151;152,151,"range(0, 44)",0.4,1.8,0.5,44,0.677695847140595
556,waymo_train,waymo_800-999,59997,925;952,925,"range(0, 34)",0.4,1.8,0.5,34,0.5402028474362658
557,waymo_train,waymo_800-999,63488,787;830,787,"range(27, 72)",0.4,1.8,0.5,45,0.5417293773251832
558,waymo_train,waymo_800-999,63699,1214;1220,1214,"range(10, 52)",0.4,1.8,0.5,42,0.8343003580178655
559,waymo_train,waymo_800-999,63921,892;961,892,"range(39, 80)",0.4,1.8,0.5,41,0.536912342674904
560,waymo_train,waymo_800-999,64975,12;5,12,"range(0, 38)",0.4,1.8,0.5,38,0.6582198743194334
561,waymo_train,waymo_800-999,65486,1430;1493,1430,"range(14, 59)",0.4,1.8,0.5,45,0.8512868285043768
562,waymo_train,waymo_800-999,70626,889;925,889,"range(11, 50)",0.4,1.8,0.5,39,0.5358618827708714
563,waymo_train,waymo_800-999,74743,2106;2108,2106,"range(0, 39)",0.4,1.8,0.5,39,0.710612483167942
564,waymo_train,waymo_800-999,79653,681;713,681,"range(42, 81)",0.4,1.8,0.5,39,0.3305315669773471
565,waymo_train,waymo_800-999,8064,14;47,14,"range(4, 56)",0.4,1.8,0.5,52,0.7607489960828736
566,waymo_train,waymo_800-999,82258,1;22,1,"range(0, 63)",0.4,1.8,0.5,63,0.6438912516562121
567,waymo_train,waymo_800-999,82258,1;13;22,1,"range(0, 30)",0.4,1.8,0.5,30,0.6400936388363172
568,waymo_train,waymo_800-999,87468,3;58,3,"range(31, 75)",0.4,1.8,0.5,44,0.49131859816816376
569,waymo_train,waymo_800-999,87652,151;152,151,"range(4, 54)",0.4,1.8,0.5,50,0.7170006163398793
570,waymo_train,waymo_800-999,88919,183;226,183,"range(3, 61)",0.4,1.8,0.5,58,0.36702439909096174
571,waymo_train,waymo_800-999,89194,919;982,919,"range(12, 51)",0.4,1.8,0.5,39,0.8446501370231874
572,waymo_train,waymo_800-999,90448,3136;3146,3136,"range(30, 90)",0.4,1.8,0.5,60,0.7098983672381849
573,waymo_train,waymo_0-299,36865,857;869,857,"range(0, 34)",0.4,1.8,0.5,34,0.8204106899713798
574,waymo_train,waymo_0-299,43040,648;652,648,"range(0, 39)",0.4,1.8,0.5,39,0.7812169831002966
575,waymo_train,waymo_0-299,572,1983;1987,1983,"range(0, 33)",0.4,1.8,0.5,33,0.7720192486331874
576,waymo_train,waymo_0-299,85413,1473;1484,1473,"range(0, 50)",0.4,1.8,0.5,50,0.8901113483676449
577,waymo_train,waymo_0-299,114790,47;49,47,"range(0, 44)",0.4,1.8,0.5,44,0.8464970110153572
578,waymo_train,waymo_0-299,17028,1451;1452;1463,1451,"range(0, 35)",0.4,1.8,0.5,35,0.8315161972371123
579,waymo_train,waymo_0-299,3052,587;601,587,"range(14, 60)",0.4,1.8,0.5,46,0.9020697668957911
580,waymo_train,waymo_0-299,90959,483;497,483,"range(0, 51)",0.4,1.8,0.5,51,0.5847462981283641
581,waymo_train,waymo_0-299,30645,2037;2049,2037,"range(9, 57)",0.4,1.8,0.5,48,0.7883282364489563
582,waymo_train,waymo_0-299,91488,187;201,187,"range(0, 41)",0.4,1.8,0.5,41,0.7059124293212444
583,waymo_train,waymo_0-299,31290,1236;1259,1236,"range(28, 67)",0.4,1.8,0.5,39,0.7614813873604652
584,waymo_train,waymo_0-299,31963,1051;1055;1064,1051,"range(0, 45)",0.4,1.8,0.5,45,0.7292939806457363
585,waymo_train,waymo_0-299,33927,157;159,157,"range(0, 35)",0.4,1.8,0.5,35,0.7540223492691881
586,waymo_train,waymo_0-299,34080,14;33,14,"range(0, 50)",0.4,1.8,0.5,50,0.71549249874863
587,waymo_train,waymo_0-299,35696,10;12;7,10,"range(14, 57)",0.4,1.8,0.5,43,0.5128882241657334
588,waymo_train,waymo_0-299,96647,877;890,877,"range(0, 32)",0.4,1.8,0.5,32,0.8298636803802135
589,waymo_train,waymo_0-299,37626,1243;1323,1243,"range(0, 42)",0.4,1.8,0.5,42,0.8203157341739646
590,waymo_train,waymo_0-299,3773,2448;2449,2448,"range(0, 42)",0.4,1.8,0.5,42,0.6038962663652809
591,waymo_train,waymo_0-299,98965,141;91,141,"range(10, 50)",0.4,1.8,0.5,40,0.5563719213282343
592,waymo_train,waymo_0-299,38875,1766;1768,1766,"range(0, 90)",0.4,1.8,0.5,90,0.8061315968235095
593,waymo_train,waymo_0-299,137037,22;3,22,"range(8, 54)",0.4,1.8,0.5,46,0.6510109207654026
594,waymo_train,waymo_0-299,7292,403;409,403,"range(0, 35)",0.4,1.8,0.5,35,0.8697030678812481
595,waymo_train,waymo_0-299,73818,1877;1885,1877,"range(25, 66)",0.4,1.8,0.5,41,0.8696157729167963
596,waymo_train,waymo_300-499,30753,137;162,137,"range(0, 34)",0.4,1.8,0.5,34,0.6295560700187794
597,waymo_train,waymo_300-499,31058,1066;1070,1066,"range(13, 68)",0.4,1.8,0.5,55,0.7047217202101458
598,waymo_train,waymo_300-499,36764,775;779,775,"range(26, 82)",0.4,1.8,0.5,56,0.7577660001244956
599,waymo_train,waymo_300-499,37687,46;55;62,46,"range(36, 78)",0.4,1.8,0.5,42,0.6103387078423794
600,waymo_train,waymo_300-499,37736,426;428,426,"range(11, 53)",0.4,1.8,0.5,42,0.8750580596057059
601,waymo_train,waymo_300-499,42416,607;620,607,"range(0, 35)",0.4,1.8,0.5,35,0.7693015199159955
602,waymo_train,waymo_300-499,44965,715;724,715,"range(22, 68)",0.4,1.8,0.5,46,0.77252541807533
603,waymo_train,waymo_300-499,45843,1070;1078,1070,"range(20, 76)",0.4,1.8,0.5,56,0.6292373071470302
604,waymo_train,waymo_300-499,47439,2;3,2,"range(0, 33)",0.4,1.8,0.5,33,0.7234993154774703
605,waymo_train,waymo_300-499,48134,1336;1356,1336,"range(0, 36)",0.4,1.8,0.5,36,0.8414404743526388
606,waymo_train,waymo_300-499,49649,2691;2707,2691,"range(0, 30)",0.4,1.8,0.5,30,0.7543535406450623
607,waymo_train,waymo_300-499,51089,426;428,426,"range(31, 73)",0.4,1.8,0.5,42,0.8614924998525475
608,waymo_train,waymo_300-499,51793,969;970,969,"range(30, 82)",0.4,1.8,0.5,52,0.9234937502433758
609,waymo_train,waymo_300-499,52617,1562;1564,1562,"range(0, 39)",0.4,1.8,0.5,39,0.8159645916226409
610,waymo_train,waymo_300-499,52805,551;609,551,"range(0, 29)",0.4,1.8,0.5,29,0.6346599515629805
611,waymo_train,waymo_300-499,53455,1635;1648,1635,"range(18, 57)",0.4,1.8,0.5,39,0.7217216965442363
612,waymo_train,waymo_300-499,55718,1888;1889,1888,"range(0, 35)",0.4,1.8,0.5,35,0.7528352255991447
613,waymo_train,waymo_300-499,57273,1041;1042,1041,"range(0, 50)",0.4,1.8,0.5,50,0.9203719816862127
614,waymo_train,waymo_300-499,60488,52;8,52,"range(6, 47)",0.4,1.8,0.5,41,0.7942910017709158
615,waymo_train,waymo_300-499,63485,34;7,34,"range(0, 45)",0.4,1.8,0.5,45,0.726072578180803
616,waymo_train,waymo_300-499,65646,809;892,809,"range(0, 31)",0.4,1.8,0.5,31,0.8993778528944667
617,waymo_train,waymo_300-499,72525,1600;1619,1600,"range(0, 31)",0.4,1.8,0.5,31,0.8242743658304492
618,waymo_train,waymo_300-499,73907,2195;2199,2195,"range(19, 58)",0.4,1.8,0.5,39,0.8730244889772902
619,waymo_train,waymo_300-499,74334,2616;2630,2616,"range(16, 56)",0.4,1.8,0.5,40,0.5946498694778868
620,waymo_train,waymo_300-499,78507,1262;1263,1262,"range(0, 38)",0.4,1.8,0.5,38,0.6468859899797575
621,waymo_train,waymo_300-499,81317,702;727,702,"range(6, 46)",0.4,1.8,0.5,40,0.4879642241637031
622,waymo_train,waymo_300-499,82821,426;428,426,"range(0, 33)",0.4,1.8,0.5,33,0.8558202961558552
623,waymo_train,waymo_300-499,84523,353;382,353,"range(37, 80)",0.4,1.8,0.5,43,0.9122028553157792
624,waymo_train,waymo_300-499,88364,775;776,775,"range(14, 62)",0.4,1.8,0.5,48,0.6675060370282734
625,waymo_train,waymo_300-499,89707,720;733,720,"range(21, 61)",0.4,1.8,0.5,40,0.8064622363471171
626,waymo_train,waymo_300-499,89825,2037;2049,2037,"range(29, 77)",0.4,1.8,0.5,48,0.7883282364489563
627,waymo_train,waymo_300-499,91402,187;201,187,"range(11, 61)",0.4,1.8,0.5,50,0.7189773680005364
628,waymo_train,waymo_300-499,93106,1473;1484,1473,"range(22, 90)",0.4,1.8,0.5,68,0.9165479925529352
629,waymo_train,waymo_300-499,94209,1066;1070,1066,"range(0, 48)",0.4,1.8,0.5,48,0.7170040064187622
630,waymo_train,waymo_300-499,95256,10;17;7,10,"range(0, 49)",0.4,1.8,0.5,49,0.8857152238481621
631,waymo_train,waymo_300-499,96337,197;200,197,"range(0, 47)",0.4,1.8,0.5,47,0.6988512097845914
632,waymo_train,waymo_500-799,13010,16;2;3,16,"range(0, 72)",0.4,1.8,0.5,72,0.5944521734410748
633,waymo_train,waymo_500-799,101200,1833;1844,1833,"range(0, 31)",0.4,1.8,0.5,31,0.6463506455431671
634,waymo_train,waymo_500-799,13157,1816;1830,1816,"range(0, 55)",0.4,1.8,0.5,55,0.854069160917551
635,waymo_train,waymo_500-799,48427,353;382,353,"range(17, 60)",0.4,1.8,0.5,43,0.9022659584799709
636,waymo_train,waymo_500-799,54760,2813;2817,2813,"range(0, 34)",0.4,1.8,0.5,34,0.9222098278111711
637,waymo_train,waymo_500-799,64373,46;55;62,46,"range(16, 58)",0.4,1.8,0.5,42,0.6103387078423794
638,waymo_train,waymo_500-799,83323,716;721,716,"range(7, 48)",0.4,1.8,0.5,41,0.7738280228902744
639,waymo_train,waymo_500-799,105115,877;890,877,"range(31, 82)",0.4,1.8,0.5,51,0.812038763387311
640,waymo_train,waymo_500-799,15325,453;459,453,"range(12, 63)",0.4,1.8,0.5,51,0.6838675881561243
641,waymo_train,waymo_500-799,15617,37;54,37,"range(17, 56)",0.4,1.8,0.5,39,0.7993108452255631
642,waymo_train,waymo_500-799,18084,287;381,287,"range(0, 50)",0.4,1.8,0.5,50,0.5744843337061075
643,waymo_train,waymo_500-799,23598,1001;951,1001,"range(0, 40)",0.4,1.8,0.5,40,0.7768809434152256
644,waymo_train,waymo_500-799,25406,1732;1740,1732,"range(3, 52)",0.4,1.8,0.5,49,0.7974802789436107
645,waymo_train,waymo_500-799,25592,1093;1118,1093,"range(2, 42)",0.4,1.8,0.5,40,0.9208703617925345
646,waymo_train,waymo_500-799,80153,2616;2630,2616,"range(16, 56)",0.4,1.8,0.5,40,0.5946498694778868
647,waymo_train,waymo_500-799,28915,969;970,969,"range(10, 62)",0.4,1.8,0.5,52,0.925861135497908
648,waymo_train,waymo_500-799,29350,195;233,195,"range(3, 51)",0.4,1.8,0.5,48,0.7031407196601922
649,waymo_train,waymo_500-799,83496,1620;1622,1620,"range(6, 47)",0.4,1.8,0.5,41,0.7418498138815327
650,waymo_train,waymo_500-799,33613,1833;1844,1833,"range(0, 51)",0.4,1.8,0.5,51,0.7571580101990744
651,waymo_train,waymo_500-799,87164,723;748,723,"range(3, 43)",0.4,1.8,0.5,40,0.897537571869031
652,waymo_train,waymo_500-799,87652,2000;2004,2000,"range(21, 72)",0.4,1.8,0.5,51,0.635394509436423
653,waymo_train,waymo_500-799,34232,329;364,329,"range(0, 63)",0.4,1.8,0.5,63,0.4181869270785084
654,waymo_train,waymo_500-799,34905,1161;1164;1166,1161,"range(15, 56)",0.4,1.8,0.5,41,0.9413077812497664
655,waymo_train,waymo_500-799,35237,2280;2395,2280,"range(44, 87)",0.4,1.8,0.5,43,0.6104403771913252
656,waymo_train,waymo_500-799,37627,1145;1155,1145,"range(28, 73)",0.4,1.8,0.5,45,0.5026181075500799
657,waymo_train,waymo_500-799,37740,2181;2190,2181,"range(19, 58)",0.4,1.8,0.5,39,0.6852387339122017
658,waymo_train,waymo_500-799,37740,2180;2181;2190,2180,"range(0, 53)",0.4,1.8,0.5,53,0.6902523632561709
659,waymo_train,waymo_500-799,41319,775;779,775,"range(6, 62)",0.4,1.8,0.5,56,0.7577660001244956
660,waymo_train,waymo_500-799,42118,46;55;62,46,"range(6, 48)",0.4,1.8,0.5,42,0.6103387078423794
661,waymo_train,waymo_500-799,97452,2513;2514,2513,"range(0, 30)",0.4,1.8,0.5,30,0.7632577663394345
662,waymo_train,waymo_500-799,44724,211;214,211,"range(3, 42)",0.4,1.8,0.5,39,0.7764074798270522
663,waymo_train,waymo_500-799,44895,708;712,708,"range(30, 76)",0.4,1.8,0.5,46,0.7754212304524977
664,waymo_train,waymo_500-799,98170,7;8,7,"range(24, 72)",0.4,1.8,0.5,48,0.663815856049461
665,waymo_train,waymo_500-799,45248,392;402,392,"range(2, 42)",0.4,1.8,0.5,40,0.610337061957221
666,waymo_train,waymo_500-799,45633,1993;1996,1993,"range(0, 40)",0.4,1.8,0.5,40,0.6417406332228679
667,waymo_train,waymo_500-799,103108,1654;1660,1654,"range(37, 86)",0.4,1.8,0.5,49,0.7636706848825194
668,waymo_train,waymo_500-799,48167,2508;2686,2508,"range(11, 58)",0.4,1.8,0.5,47,0.944271070037796
669,waymo_train,waymo_500-799,104779,607;620,607,"range(19, 65)",0.4,1.8,0.5,46,0.7977421564845841
670,waymo_train,waymo_500-799,50888,197;200,197,"range(5, 57)",0.4,1.8,0.5,52,0.6950746538957764
671,waymo_train,waymo_500-799,51525,1718;1722,1718,"range(19, 70)",0.4,1.8,0.5,51,0.7877479034442112
672,waymo_train,waymo_500-799,5162,14;33,14,"range(0, 40)",0.4,1.8,0.5,40,0.8072887385057579
673,waymo_train,waymo_500-799,51669,407;429,407,"range(14, 58)",0.4,1.8,0.5,44,0.9498970687189641
674,waymo_train,waymo_500-799,52080,1635;1648,1635,"range(18, 57)",0.4,1.8,0.5,39,0.7217216965442363
675,waymo_train,waymo_500-799,108386,102;116,102,"range(0, 36)",0.4,1.8,0.5,36,0.6376249121255066
676,waymo_train,waymo_500-799,108507,216;217,216,"range(11, 66)",0.4,1.8,0.5,55,0.906259588014475
677,waymo_train,waymo_800-999,57019,869;887;903,869,"range(11, 52)",0.4,1.8,0.5,41,0.7935822273123218
678,waymo_train,waymo_800-999,62986,1197;1221,1197,"range(12, 52)",0.4,1.8,0.5,40,0.8978180069662344
679,waymo_train,waymo_800-999,64072,2280;2395,2280,"range(44, 87)",0.4,1.8,0.5,43,0.6104403771913252
680,waymo_train,waymo_800-999,66110,260;261,260,"range(45, 90)",0.4,1.8,0.5,45,0.46648682240881406
681,waymo_train,waymo_800-999,70093,1118;1122,1118,"range(1, 44)",0.4,1.8,0.5,43,0.8974389717118955
682,waymo_train,waymo_800-999,7323,1493;1518,1493,"range(0, 30)",0.4,1.8,0.5,30,0.8719434661076417
683,waymo_train,waymo_800-999,81067,1816;1830,1816,"range(21, 85)",0.4,1.8,0.5,64,0.8755956892881903
684,waymo_train,waymo_800-999,81140,1394;1395,1394,"range(31, 80)",0.4,1.8,0.5,49,0.7685686317533242
685,waymo_train,waymo_800-999,83422,50;58,50,"range(0, 33)",0.4,1.8,0.5,33,0.4283820447739245
686,waymo_train,waymo_800-999,84477,16;2,16,"range(0, 39)",0.4,1.8,0.5,39,0.41341714607366387
687,waymo_train,waymo_800-999,84666,37;54,37,"range(17, 56)",0.4,1.8,0.5,39,0.7993108452255631
688,waymo_train,waymo_800-999,85169,1682;1686,1682,"range(5, 55)",0.4,1.8,0.5,50,0.8352690091776772
689,waymo_train,waymo_800-999,86865,1716;1730,1716,"range(0, 51)",0.4,1.8,0.5,51,0.748236489510567
690,waymo_train,waymo_800-999,88419,1816;1830,1816,"range(0, 55)",0.4,1.8,0.5,55,0.854069160917551
691,waymo_train,waymo_800-999,89755,1763;1774,1763,"range(24, 72)",0.4,1.8,0.5,48,0.8498495300877043
692,waymo_train,waymo_800-999,9070,1262;1263,1262,"range(24, 78)",0.4,1.8,0.5,54,0.6574476665888557
693,waymo_train,waymo_800-999,96286,2280;2395,2280,"range(24, 67)",0.4,1.8,0.5,43,0.6061981067165975
694,waymo_train,waymo_800-999,96839,1;49,1,"range(30, 74)",0.4,1.8,0.5,44,0.6675915621832079
695,waymo_train,waymo_800-999,97042,2469;2470,2469,"range(14, 76)",0.4,1.8,0.5,62,0.7536474195979224
696,waymo_train,waymo_800-999,97086,2448;2449,2448,"range(30, 82)",0.4,1.8,0.5,52,0.6242395601717926
697,waymo_train,waymo_0-299,67796,693;701,693,"range(27, 81)",0.4,1.8,0.5,54,0.8465037138474453
698,waymo_train,waymo_0-299,22758,1447;1482;1511;1520,1447,"range(28, 70)",0.4,1.8,0.5,42,0.8124612593519303
699,waymo_train,waymo_0-299,92882,2552;2568;2571,2552,"range(11, 71)",0.4,1.8,0.5,60,0.8260455571445772
700,waymo_train,waymo_0-299,49360,1067;1073,1067,"range(0, 44)",0.4,1.8,0.5,44,0.7811987770643897
701,waymo_train,waymo_300-499,1918,2348;2350,2348,"range(4, 46)",0.4,1.8,0.5,42,0.18821396859232672
702,waymo_train,waymo_300-499,12119,577;598,577,"range(2, 47)",0.4,1.8,0.5,45,0.8760494725029703
703,waymo_train,waymo_500-799,20002,811;832,811,"range(7, 54)",0.4,1.8,0.5,47,0.7469453335227532
704,waymo_train,waymo_800-999,88316,1666;1696,1666,"range(46, 87)",0.4,1.8,0.5,41,0.5915957283705672
705,waymo_train,waymo_800-999,88449,138;144,138,"range(13, 54)",0.4,1.8,0.5,41,0.5407397055631266
